sha,message,author,date,url,code_size
c53cb3d839b8133f0fded8b27c7e2f7694a2f30c,"Fix textbox cursor color, set its linewidth.

The cursor used to be black but the default of vlines color now matches
`rcParams[""lines.color""]` (blue), so change that back to black.  Setting
the linewidth to 1 also looks a bit nicer (than the thicker default
linewidth).",anntzer,04/08/2021 10:25:53 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/c53cb3d839b8133f0fded8b27c7e2f7694a2f30c,68317351
e3fdaac62cbee177c478f5c0a34e25f95979b08f,Remove support for deprecated font path envvars.,QuLogic,04/08/2021 04:41:16 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/e3fdaac62cbee177c478f5c0a34e25f95979b08f,68314546
3c9b03163dc69aa7b10fff1d7099cbeb75cf6376,Remove deprecated mathtext classes.,QuLogic,04/08/2021 04:34:38 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/3c9b03163dc69aa7b10fff1d7099cbeb75cf6376,68314905
b2a2ed12eb42a859dc7422eee7c6843defd76a1a,Remove deprecated *ismath* parameter of `draw_tex`.,QuLogic,04/08/2021 04:22:51 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b2a2ed12eb42a859dc7422eee7c6843defd76a1a,68316474
a61f208a7920d5b41ffc11ae84036d78d86d0eae,"Merge pull request #19126 from QuLogic/hidpi-refactor

Move pixel ratio handling into FigureCanvasBase",QuLogic,04/08/2021 04:00:12 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/a61f208a7920d5b41ffc11ae84036d78d86d0eae,68316318
f030ebe2359c1c982d4ea9cc28d4a7976806fba3,"FIX errorbar with drawstyle, close matplotlib#19879",smartlixx,04/08/2021 01:35:44 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f030ebe2359c1c982d4ea9cc28d4a7976806fba3,68051688
877598d65946dbc5e03b3382c2ba2ae0435458c3,"Move pixel ratio handling into FigureCanvasBase.

This is already implemented in two backends (Qt5 and nbAgg), and I plan
to implement it in TkAgg, so it's better to remove the repetition.",QuLogic,04/08/2021 12:36:30 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/877598d65946dbc5e03b3382c2ba2ae0435458c3,68320025
0c29bc0dd8169870dd93d656f33b62df0e6e96a6,"Merge pull request #19897 from jklymak/doc-fix-makefile-plot_types

DOC/MNT fix make clean for plot_types",timhoffm,04/08/2021 12:26:04 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/0c29bc0dd8169870dd93d656f33b62df0e6e96a6,68314864
6d3c8b0f7fbf577b98ed0b39ea418ee89d0004c8,DOC/MNT fix make clean for plot_types,jklymak,04/07/2021 10:56:46 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6d3c8b0f7fbf577b98ed0b39ea418ee89d0004c8,68317295
48ed60f7f406c9c9e32320126b8298470f273a8d,"Merge pull request #19893 from timhoffm/doc-howto-dates

Remove Howto: Plot numpy.datetime64 values",QuLogic,04/07/2021 10:37:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/48ed60f7f406c9c9e32320126b8298470f273a8d,68314830
7d87722e328596e406654a559680f5306e7692c8,"Merge pull request #19858 from anntzer/unitsfinalize

Move Line2D units handling to Axes & deprecate ""units finalize"" signal.",timhoffm,04/07/2021 09:50:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/7d87722e328596e406654a559680f5306e7692c8,68315334
5f3542a40e1babc90e2e907217c9fcfce39465c4,Update index.rst,story645,04/07/2021 09:39:09 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/5f3542a40e1babc90e2e907217c9fcfce39465c4,68315725
ad16a2c55ab8a303c5e06d2c9dfc7517b540f360,"Remove Howto: Plot numpy.datetime64 values

This is not worth mentioning anymore. `numpy.datetime64` work as
expected out of the box. The additional pandas converters comment is
off-topic. Overall, I don't think we need to mention them at all.
Third party packages are welcome to provide custom converters, but
that's none of Matplotlibs business.",timhoffm,04/07/2021 09:23:16 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/ad16a2c55ab8a303c5e06d2c9dfc7517b540f360,68314828
17a7bb16aea1e20f14726afc7f3b44a1fd5b8ebe,"Merge pull request #19889 from anntzer/allen

Include length in ArtistList repr.",timhoffm,04/07/2021 03:25:42 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/17a7bb16aea1e20f14726afc7f3b44a1fd5b8ebe,68315332
b71dedcf225cc3ac475f39314cc0715b4b9a4940,"Include length in ArtistList repr.

Previously, printing e.g. `ax.lines` would show a bunch of `<Line2D
object at 0x...>`.  Now it's all hidden between an `<ArtistList>`,
which is useful in itself; but displaying the length of the list
(which is the main thing that could be seen from the `[<Line2D object at
0x...>` representation) is useful at least for debugging purposes.",anntzer,04/07/2021 09:34:06 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/b71dedcf225cc3ac475f39314cc0715b4b9a4940,68317346
d8938198ea32426879792927e4e22243bed9e0fc,"Merge pull request #19887 from QuLogic/fix-test-e265

Fix E265 in test files.",story645,04/07/2021 03:50:14 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/d8938198ea32426879792927e4e22243bed9e0fc,68315320
f4cff146a7ecaafb5bcb368809084d5b4b4b964c,Fix E265 in test files.,QuLogic,04/07/2021 12:40:53 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/f4cff146a7ecaafb5bcb368809084d5b4b4b964c,68315320
70bc429127f48e51b4b1e99e43777934f897b22b,"Merge pull request #19881 from timhoffm/doc-howto

Remove two sections from Plotting FAQ",QuLogic,04/07/2021 12:28:47 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/70bc429127f48e51b4b1e99e43777934f897b22b,68315310
17947d15b0aaeb691a93916b4a07a83a973712ff,"Merge pull request #19882 from timhoffm/doc-plot-types

Use ax.set() for a more compact notation of styling in plot types docs",QuLogic,04/07/2021 12:28:26 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/17947d15b0aaeb691a93916b4a07a83a973712ff,68317111
2536f2fbacf1b761880ee7d97ad3f7c38788da68,"Remove two sections from Plotting FAQ

- Configure the tick widths
  This is a standard `tick_params()` parameter. Thus, the elaboration
  on the implementation details (ticks are markers) is not needed for
  the specific question. It's an off-topic comment, and as mentioned
  also described in `axis-container` `tick-container` refs.
  Furthermore tick width is too specific for a FAQ.

- Skip dates where there is no data
  As stated this is described in
  `/gallery/text_labels_and_annotations/date_index_formatter`, so the
  information is already available. I consider this too specific as well
  to be justify a FAQ entry.",timhoffm,04/06/2021 09:20:36 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/2536f2fbacf1b761880ee7d97ad3f7c38788da68,68315460
9567fd6150978494ee96db2b13614898e15f291f,Use ax.set() for a more compact notation of styling in plot types docs,timhoffm,04/06/2021 09:07:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/9567fd6150978494ee96db2b13614898e15f291f,68317111
660d4e75498eba20312d165553907af4864990cc,"Merge pull request #19883 from anntzer/faq

Small cleanups to FAQ.",timhoffm,04/06/2021 09:07:02 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/660d4e75498eba20312d165553907af4864990cc,68317261
48c1806d600bca1c61e56e55c9f9b900f8d23417,"Small cleanups to FAQ.

- Remove ""How-to: Plotting"" subheader (it is the only header at this
  level).
- Make all titles of the form ""verb-complement"" (so that the ToC reads
  like a bunch of ""how to... do this or that"" entries; nearly all
  sections already use that format).
- Strip extra whitespace.",anntzer,04/06/2021 08:03:12 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/48c1806d600bca1c61e56e55c9f9b900f8d23417,68318498
07fd38f6d152cd590a9722e1482fee4534913746,"Merge pull request #19867 from timhoffm/doc-show

DOC: Remove ""Use show()"" from how-to",tacaswell,04/06/2021 04:18:27 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/07fd38f6d152cd590a9722e1482fee4534913746,68317334
007561d3263a5fe66d81af4aa9079af9f26c94f2,"Merge pull request #19863 from timhoffm/interactive

Cleanup docstrings related to interactive mode",tacaswell,04/06/2021 04:10:35 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/007561d3263a5fe66d81af4aa9079af9f26c94f2,68319091
7c94e743dceb30242aa0f71bc7cf58a1b69219ce,"Merge pull request #19868 from timhoffm/doc-install-from-source

Remove ""Install from source"" from Installing FAQ",QuLogic,04/06/2021 02:43:28 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/7c94e743dceb30242aa0f71bc7cf58a1b69219ce,68318475
80d1c9bd328d151207ff9a556782e288181b1387,Fix incorrect bytes indexing.,anntzer,04/05/2021 09:31:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/80d1c9bd328d151207ff9a556782e288181b1387,68237336
649db055124e54eaef96a80c4e78549605c5c204,"Avoid repeatedly accessing enum values in type1font parsing.

Enum getattr is surprisingly slow; avoiding repeated attribute accesses
speeds up
```
python -c 'from pylab import *; mpl.use(""pdf""); rcParams[""text.usetex""] = True; plot(); [savefig(""/tmp/test.pdf"", backend=""pdf"") for _ in range(100)]'
```
by ~5%",anntzer,04/05/2021 09:31:59 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/649db055124e54eaef96a80c4e78549605c5c204,68237324
183018c13beefd2604f443678cef42fab4c0f13a,"Merge pull request #19703 from jklymak/doc-new-gallery

DOC:  new plot gallery",timhoffm,04/05/2021 09:15:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/183018c13beefd2604f443678cef42fab4c0f13a,68318571
10a0e82c7138af0c24b54243397a4d2d19713402,"Merge pull request #19825 from anntzer/tkt

Factor out machinery for running subprocess tk tests.",QuLogic,04/05/2021 09:11:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/10a0e82c7138af0c24b54243397a4d2d19713402,68304205
abe4117cd5e9a0c52fb7f0cf4ece924eefc6b3eb,"Merge pull request #19872 from anntzer/eu

Fix unit handling in errorbar for astropy.",timhoffm,04/05/2021 08:44:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/abe4117cd5e9a0c52fb7f0cf4ece924eefc6b3eb,68305352
d8f04be53bec344c16dedba1948ecc133fa208b6,"Merge pull request #19847 from timhoffm/reformat-references2

Reformat references (part 2)",jklymak,04/05/2021 07:45:24 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d8f04be53bec344c16dedba1948ecc133fa208b6,68305161
4e16a8482f5b97366ad95c3c8232fe52b653d413,"Fix unit handling in errorbar for astropy.

Unfortunately, this bug only triggers with astropy's unit
implementation, but not with either of matplotlib's ""test"" units
(testing.jpl_units and test_units.Quantity).  So I don't have a
self-contained way to add a test...",anntzer,04/05/2021 06:47:33 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4e16a8482f5b97366ad95c3c8232fe52b653d413,68303566
dca4a97bca9718302314165c782a9fa308fa5626,"Merge pull request #19526 from anntzer/errorbar-early-units

Apply unit conversion early in errorbar().",dstansby,04/05/2021 09:07:51 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/dca4a97bca9718302314165c782a9fa308fa5626,68303375
6e4c4beacf32cb82a8ab218e79b54d770c5a1752,dedupe some names,jklymak,04/04/2021 11:26:57 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/6e4c4beacf32cb82a8ab218e79b54d770c5a1752,68251766
0aeca0d1c7ec6e355a8cf8bc2bc4470dfe272de2,"Remove ""Install from source"" from Installing FAQ

This is only a link to the installation docs, which should be regarded
as the primary reference. We don't need FAQ entries that just link
there (We also don't have a FAQ entry ""How do I install using conda"").

Mid-term goal is to get rid of the ""installing FAQ"" altogether and
move relevant content directly to the installing docs.",timhoffm,04/04/2021 11:07:07 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/0aeca0d1c7ec6e355a8cf8bc2bc4470dfe272de2,68303515
202a5f9253a6eb9444ae4024e1b886af1478966a,"Remove ""Use show()"" from how-to and move relevant content to show() doscstring",timhoffm,04/04/2021 10:53:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/202a5f9253a6eb9444ae4024e1b886af1478966a,68301854
b3b44b15de000d6bc9a54164acce406ee685ac67,Rename and order,jklymak,04/04/2021 10:29:23 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b3b44b15de000d6bc9a54164acce406ee685ac67,68251746
fb0c10db623bece9358a040a280434cb41bb64ea,"Merge pull request #19860 from timhoffm/doc-boxplot

Move ""howto interpreting box plots"" to boxplot docstring",anntzer,04/04/2021 09:41:47 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/fb0c10db623bece9358a040a280434cb41bb64ea,68303611
4b417052aabc8ba225c654a15234fbff0d3d78e5,Cleanup docstrings related to interactive mode,timhoffm,04/04/2021 09:17:49 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/4b417052aabc8ba225c654a15234fbff0d3d78e5,68304137
b982135f242d4a2c9bebf7e4ca90db5302daaf67,"Move ""howto interpreting box plots"" to boxplot docstring",timhoffm,04/04/2021 07:44:40 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/b982135f242d4a2c9bebf7e4ca90db5302daaf67,68304020
dec22c25b49765bc8b1e48d2a0a52a651cbe2d1e,Merge pull request #19861 from timhoffm/remove-faq-linux-installation,jklymak,04/04/2021 04:19:08 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/dec22c25b49765bc8b1e48d2a0a52a651cbe2d1e,68303521
aa4b36c740a9357e4c178642deeb4035cfc315a8,"Move Line2D units handling to Axes & deprecate ""units finalize"" signal.

... rather than having each Line2D instance connect its own
callback.  (If we imagine a future where other artist classes can
also update themselves to use new units, one can imagine simply
having an `update_units` method on all artists (currently named
`recache_always`)).

I believe that the `units` and `units finalize` signals both
existed only to ensure that Line2D.recache_always was called before
`Axes._unit_change_handler`, but that's not necessary anymore (perhaps
we need a generic way of manipulating callback order but that'd be a
separate story).  Deprecating the signal directly on CallbackRegistry is
a bit ugly but that's how it was done for idle_event too...",anntzer,04/03/2021 10:56:26 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/aa4b36c740a9357e4c178642deeb4035cfc315a8,68303932
d47354875e7763ca21d246d3e89d9c1b4306995b,"Remove FAQ Installing - Linux notes

This does not contain information that is not already present in the
main installing docs.",timhoffm,04/03/2021 10:52:38 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/d47354875e7763ca21d246d3e89d9c1b4306995b,68303521
20b16900f3776ddc4e3176bcaa5aa8c09b712103,"Reformat references (part 2).

Follow-up to #19788 / #19774.",timhoffm,04/03/2021 12:46:21 PM,https://api.github.com/repos/matplotlib/matplotlib/commits/20b16900f3776ddc4e3176bcaa5aa8c09b712103,68239733
906cae484808e04b1962ecb0166e1a023561483a,"Merge pull request #19855 from anntzer/defaultbackend

Correct handle default backend.",dstansby,04/03/2021 11:27:59 AM,https://api.github.com/repos/matplotlib/matplotlib/commits/906cae484808e04b1962ecb0166e1a023561483a,68303930
